0.000000	255.895954	502.838062	424.870924	477.393915	512.108359	476.181493	249.671287	316.572123	178.863702	453.609928	422.316361	378.844602	148.816526	440.740013	165.263175	479.426712	400.581839	151.308024	487.496476
255.895954	0.000000	610.438086	394.058190	356.254591	534.083723	336.802701	131.524644	95.185615	136.072763	307.697950	283.750415	462.838469	294.733564	541.415395	377.672841	370.804896	525.812769	266.878730	466.425061
502.838062	610.438086	0.000000	302.148085	453.889467	189.440197	485.152605	487.647759	581.743971	478.151375	491.994540	476.229524	148.070252	359.212973	69.022821	358.052937	432.500851	103.544501	371.243509	275.151459
424.870924	394.058190	302.148085	0.000000	152.405834	151.904437	183.009077	263.680030	331.271259	296.542899	191.033222	179.135354	187.472676	295.290652	247.404426	373.062955	132.443672	275.823913	278.520000	72.486615
477.393915	356.254591	453.889467	152.405834	0.000000	287.889497	35.315417	249.378209	269.213537	310.312589	58.336869	73.072376	336.547485	380.849991	399.736944	474.525065	24.390279	425.539638	354.756800	191.575366
512.108359	534.083723	189.440197	151.904437	287.889497	0.000000	322.239450	402.596070	479.423866	420.934068	336.088171	328.568135	157.168949	365.716099	163.588196	413.179734	264.230528	216.045522	361.197761	96.561310
476.181493	336.802701	485.152605	183.009077	35.315417	322.239450	0.000000	238.980557	246.504855	303.948898	29.384929	55.854769	363.555581	389.246719	429.307491	485.403570	59.704437	452.495114	361.538633	226.178774
249.671287	131.524644	487.647759	263.680030	249.378209	402.596070	238.980557	0.000000	100.460056	70.814442	212.809434	183.140588	339.608457	215.727108	418.938296	313.420809	258.846768	410.028647	183.768828	336.164465
316.572123	95.185615	581.743971	331.271259	269.213537	479.423866	246.504855	100.460056	0.000000	152.081178	217.132522	196.149920	434.360096	312.038909	513.652804	406.850724	286.168232	508.194406	280.564832	401.738534
178.863702	136.072763	478.151375	296.542899	310.312589	420.934068	303.948898	70.814442	152.081178	0.000000	279.285163	248.625441	331.844541	163.536530	409.260651	255.309342	316.629263	390.717044	133.559730	367.671835
453.609928	307.697950	491.994540	191.033222	58.336869	336.088171	29.384929	212.809434	217.132522	279.285163	0.000000	31.467070	364.857929	373.084886	433.710824	470.693589	81.230607	453.312052	344.374186	241.339915
422.316361	283.750415	476.229524	179.135354	73.072376	328.568135	55.854769	183.140588	196.149920	248.625441	31.467070	0.000000	344.618483	342.331302	415.876228	440.328964	91.070206	432.318219	313.374149	236.424826
378.844602	462.838469	148.070252	187.472676	336.547485	157.168949	363.555581	339.608457	434.360096	331.844541	364.857929	344.618483	0.000000	230.196844	79.375017	260.177586	318.617041	89.008121	235.263873	194.163288
148.816526	294.733564	359.212973	295.290652	380.849991	365.716099	389.246719	215.727108	312.038909	163.536530	373.084886	342.331302	230.196844	0.000000	294.738789	100.038762	376.556737	259.555714	32.049477	350.708418
440.740013	541.415395	69.022821	247.404426	399.736944	163.588196	429.307491	418.938296	513.652804	409.260651	433.710824	415.876228	79.375017	294.738789	0.000000	304.015045	379.696591	58.205726	304.796636	233.322873
165.263175	377.672841	358.052937	373.062955	474.525065	413.179734	485.403570	313.420809	406.850724	255.309342	470.693589	440.328964	260.177586	100.038762	304.015045	0.000000	468.104947	254.671782	131.638797	418.534136
479.426712	370.804896	432.500851	132.443672	24.390279	264.230528	59.704437	258.846768	286.168232	316.629263	81.230607	91.070206	318.617041	376.556737	379.696591	468.104947	0.000000	407.445735	351.747314	167.772553
400.581839	525.812769	103.544501	275.823913	425.539638	216.045522	452.495114	410.028647	508.194406	390.717044	453.312052	432.318219	89.008121	259.555714	58.205726	254.671782	407.445735	0.000000	274.629033	274.725823
151.308024	266.878730	371.243509	278.520000	354.756800	361.197761	361.538633	183.768828	280.564832	133.559730	344.374186	313.374149	235.263873	32.049477	304.796636	131.638797	351.747314	274.629033	0.000000	337.934800
487.496476	466.425061	275.151459	72.486615	191.575366	96.561310	226.178774	336.164465	401.738534	367.671835	241.339915	236.424826	194.163288	350.708418	233.322873	418.534136	167.772553	274.725823	337.934800	0.000000
